gene_id	SRR8114442	SRR8114443	SRR8114444	SRR8114445	SRR8114446	SRR8114447	SRR8114448	SRR8114449	SRR8114450	SRR8114451	SRR8114452	SRR8114453	SRR8114454	SRR8114455	SRR8114456	SRR8114457	SRR8114458	SRR8114459	SRR8114460	SRR8114461	SRR8114462	SRR8114463
ACYP1	38	47	27	95	54	0	35	27	74	44	27	116	56	89	89	334	15	102	34	74	49	69
ACYP2	12	5	11	19	16	0	13	1	23	10	7	13	8	40	18	90	1	9	6	0	4	13
ADA	106	75	36	44	74	0	0	35	13	38	39	135	72	34	62	420	56	29	14	36	10	41
ADA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAL	230	184	119	148	137	0	80	157	393	85	43	168	104	14	193	942	142	280	115	277	61	134
ADAM10	403	166	102	243	250	0	89	186	330	222	95	220	205	333	432	710	74	68	74	33	44	83
ADAM11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM15	17	0	11	7	7	0	0	22	25	1	1	0	7	123	28	101	10	20	20	17	0	4
ADAM17	30	5	71	46	64	0	28	46	17	19	6	186	16	116	88	378	32	28	12	26	7	44
ADAM18	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM19	11	0	1	7	5	0	1	4	10	1	2	43	4	49	0	30	3	9	4	26	0	0
ADAM1A	3	0	0	28	19	0	0	1	26	1	0	7	16	0	16	0	0	0	0	0	1	0
ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	4	0
ADAM21P1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0
ADAM23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ADAM33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM3A	1	2	0	1	1	0	0	0	2	0	1	3	0	1	0	0	2	3	2	0	1	1
ADAM3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	0	0	0	0	1	0	0	5	0	0	0	0	0	0	26	13	0	5	0	0	1	0
ADAM9	327	70	151	85	112	0	26	113	126	92	34	163	79	99	4	741	73	117	53	159	87	214
ADAMDEC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS14	236	183	137	168	108	0	68	75	210	114	119	338	105	190	198	675	95	118	97	153	9	51
ADAMTS15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0
ADAMTS18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS19-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ADAMTS20	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	9	8	0	0	0	0	0
ADAMTS3	3	0	0	44	5	0	0	2	47	0	2	47	21	40	48	30	0	7	1	0	4	8
ADAMTS4	0	0	1	6	0	0	0	0	0	0	0	5	1	0	0	18	0	0	0	0	0	0
ADAMTS5	6	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ADAMTS6	3	9	0	32	0	0	23	3	0	0	0	1	5	0	0	119	1	0	32	0	5	5
ADAMTS7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS7P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ADAMTSL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
ADAMTSL4	93	14	36	83	25	0	68	35	52	23	37	103	50	30	46	290	30	30	46	0	4	29
ADAMTSL4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL5	5	3	3	22	8	0	12	8	12	4	0	49	15	0	22	0	6	4	2	0	0	1
ADAP1	0	0	0	0	0	0	0	0	0	0	0	0	5	7	24	0	0	0	0	0	0	1
ADAP2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAR	192	116	109	153	79	0	93	173	201	137	79	244	127	242	289	608	107	273	79	257	10	69
ADARB1	16	0	7	1	5	0	24	12	7	0	7	5	35	2	33	97	2	27	5	27	2	7
ADARB2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	69	52	14	55	9	0	34	25	6	0	18	72	25	55	0	185	4	67	6	51	22	44
ADAT2	110	192	31	56	81	0	55	196	244	65	37	78	76	41	107	636	29	96	42	136	47	77
ADAT3	4	0	10	0	2	0	3	1	4	7	6	0	5	0	1	31	1	13	0	9	0	1
ADCK1	26	25	17	23	0	0	27	23	89	28	32	137	58	75	52	0	19	6	17	12	9	29
ADCK2	1	0	0	7	16	0	0	5	11	0	0	8	18	0	41	250	0	20	5	0	1	13
ADCK5	28	5	11	13	9	0	18	15	53	8	0	5	13	0	13	106	6	0	2	34	3	15
ADCY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY10	2	2	7	21	6	0	0	0	1	2	0	42	0	0	0	172	0	0	4	4	2	1
ADCY10P1	1	0	0	0	9	0	0	0	30	0	0	0	0	0	0	0	2	0	1	0	0	0
ADCY2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY3	0	11	3	0	0	0	1	1	21	1	0	47	0	10	2	9	1	2	1	0	3	4
ADCY4	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY7	36	64	25	52	16	0	2	5	70	21	8	25	27	32	23	114	16	25	24	55	3	19
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1	9	2	3	1	14	0	0	1	0	0	1	1	2	2	2	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD1	125	78	78	67	109	0	87	101	231	98	52	160	136	127	145	359	59	128	94	242	12	55
ADD2	24	72	26	25	5	0	0	10	38	7	8	28	6	0	93	105	0	0	14	35	16	62
ADD3	196	208	167	206	124	0	221	119	124	145	50	231	102	169	257	1075	254	129	142	109	70	220
ADD3-AS1	0	3	0	6	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ADGB	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	0	1
ADGRA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRA1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRA2	0	0	0	1	2	0	0	0	1	0	1	0	2	0	1	4	0	0	1	0	0	0
ADGRA3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRB2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRB3	13	0	8	29	8	0	0	38	40	4	3	15	8	0	15	0	0	0	0	0	0	2
ADGRD1	9	0	1	1	0	0	0	3	13	9	0	30	7	0	0	52	1	0	11	8	0	6
ADGRD1-AS1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRE1	43	0	0	25	0	0	1	9	29	0	0	18	0	0	0	0	29	0	0	0	0	0
ADGRE2	66	11	37	34	36	0	21	2	52	60	6	0	21	0	150	189	19	8	0	0	5	6
ADGRE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRE4P	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRE5	70	21	39	14	41	0	18	10	125	11	25	44	41	34	46	110	40	32	13	49	10	22
ADGRF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRF3	1	0	0	1	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	2
ADGRF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRG1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
ADGRG2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ADGRG3	1	3	16	15	0	0	1	9	2	0	0	0	0	2	6	0	0	3	0	2	1	0
ADGRG4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRG6	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ADGRG7	0	39	0	0	0	0	0	11	29	0	0	0	0	0	0	0	0	0	0	9	0	0
ADGRL1	6	2	6	11	6	0	5	0	10	1	1	0	5	0	1	65	2	12	6	0	0	1
ADGRL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRL3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
ADGRL3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRV1	115	59	52	29	114	0	80	68	169	23	31	163	32	12	318	410	21	206	30	70	9	42
ADH1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	725	648	490	730	574	0	473	583	745	474	254	851	534	860	990	3716	318	579	429	1022	351	614
ADH6	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ADH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ADI1	283	204	294	395	314	1	287	246	790	183	177	615	271	382	513	1672	88	319	147	380	51	191
ADIG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	885	640	593	668	598	2	528	889	1068	523	328	903	710	1026	1141	3935	300	770	405	1043	319	869
ADIPOR2	70	88	12	80	67	0	41	73	67	16	15	67	30	29	225	195	16	81	29	66	6	22
ADIRF	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ADK	388	332	343	232	306	0	296	368	629	320	173	529	246	356	361	2055	178	414	193	519	250	407
ADM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADM2	6	0	8	1	0	0	0	1	2	1	0	6	10	0	0	6	1	0	6	0	1	4
ADM5	0	2	0	10	0	0	0	9	0	4	1	20	3	0	0	10	3	6	1	1	0	1
ADNP	71	219	192	248	158	0	169	334	296	131	66	176	117	368	194	1081	131	279	166	178	60	108
ADNP-AS1	0	0	2	0	0	0	0	4	4	0	0	0	3	10	0	0	0	0	0	1	1	2
ADNP2	39	11	24	22	5	0	4	29	28	16	25	13	21	38	0	68	14	145	22	106	5	8
ADO	30	16	3	52	43	0	7	6	33	11	0	72	9	31	0	68	0	51	2	49	1	4
ADORA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0
ADORA2A-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA2B	17	83	49	77	30	0	16	27	122	51	23	26	68	66	38	115	1	126	34	87	16	57
ADORA3	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	21	0	0	8	0	0	0
ADPGK	54	43	52	93	49	0	121	95	260	66	79	177	82	113	142	334	25	80	60	243	26	41
ADPGK-AS1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPRH	3	0	0	32	4	0	0	23	36	25	9	65	0	0	18	22	0	105	0	5	3	6
ADPRHL1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	3
ADPRHL2	97	122	84	127	95	0	121	112	115	41	79	223	128	205	158	724	62	118	52	113	64	113
ADPRM	84	78	63	35	54	0	19	69	132	58	38	192	19	47	41	73	45	50	31	360	26	50
ADRA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ADRA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRB1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ADRB2	0	5	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADRB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRM1	275	267	192	219	180	0	203	184	304	177	151	344	278	322	423	1334	139	268	124	347	77	262
ADSL	546	317	347	265	369	0	324	367	571	320	235	295	451	417	626	1850	188	443	160	655	185	347
ADSS	244	170	51	154	134	0	246	149	100	46	62	340	220	174	165	1361	46	94	71	183	84	88
ADSSL1	24	0	2	16	5	0	12	11	0	23	13	37	16	35	7	70	0	0	0	55	10	5
ADTRP	286	319	103	81	126	0	81	183	274	100	29	139	138	115	155	719	69	101	89	189	73	140
AEBP1	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0
AEBP2	5	84	2	57	34	0	18	16	29	17	3	56	6	36	36	84	6	5	8	19	10	8
AEN	23	23	91	12	17	0	21	13	10	12	5	28	26	9	49	11	25	66	0	11	17	46
AES	52	81	20	76	33	0	21	47	80	24	20	96	49	131	98	355	36	42	37	46	7	43
AFAP1	0	2	0	0	6	0	6	0	4	0	0	0	0	0	9	31	0	0	12	0	0	12
AFAP1-AS1	52	12	20	18	61	0	8	14	69	1	22	47	67	49	52	127	8	28	14	18	7	12
AFAP1L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFAP1L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFDN	100	66	18	169	111	0	76	120	140	63	25	97	104	67	67	509	40	193	85	111	40	61
AFDN-AS1	0	6	0	14	0	0	0	2	0	1	1	0	0	6	0	0	0	0	0	0	1	6
AFF1	73	34	12	112	44	0	120	35	13	10	39	76	42	30	2	266	2	1	31	104	9	51
AFF1-AS1	13	8	4	0	7	0	0	16	20	4	2	0	19	0	29	40	0	0	7	0	0	10
AFF2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFF3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
AFF4	83	22	36	35	70	0	23	19	70	43	10	64	70	74	60	262	63	65	15	147	13	20
AFG1L	146	40	31	52	21	0	0	67	26	80	19	85	69	65	80	70	16	15	22	56	8	30
AFG3L1P	37	27	7	2	3	0	0	34	48	31	14	19	4	14	19	6	4	0	11	4	6	10
AFG3L2	129	376	213	59	82	0	134	158	293	145	53	213	126	272	146	1099	138	164	145	87	83	252
AFM	29	0	12	6	0	0	0	2	14	3	0	0	0	0	5	0	13	9	0	0	1	3
AFMID	10	0	10	4	12	0	1	3	3	11	7	3	2	0	14	32	0	18	4	1	4	7
AFP	2	0	0	4	0	0	0	0	0	0	1	0	1	17	0	24	1	0	0	0	8	0
AFTPH	234	28	42	67	85	1	99	44	45	52	34	7	35	38	31	294	11	69	73	44	25	54
AGA	119	83	165	151	94	0	126	200	200	153	52	70	141	158	117	479	70	303	31	97	63	162
AGAP1	5	23	12	31	27	0	3	7	37	35	24	22	30	11	25	54	0	0	6	0	4	6
AGAP1-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP11	51	0	49	28	10	0	0	15	44	31	0	56	33	21	41	54	29	48	0	23	21	49
AGAP12P	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
AGAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0
AGAP2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP3	16	25	24	44	20	0	21	35	42	32	13	42	51	39	26	117	2	51	3	33	3	19
AGAP4	32	0	2	17	0	0	13	31	15	6	13	51	21	0	0	10	14	0	24	10	5	8
AGAP5	20	39	0	5	3	0	12	8	14	8	6	6	12	0	0	87	3	2	2	1	2	4
AGAP6	93	47	73	53	26	0	3	20	48	32	35	49	50	29	13	242	44	101	32	2	6	8
AGAP7P	8	6	0	0	0	0	0	3	17	2	0	19	0	0	0	0	0	2	0	17	0	2
AGAP9	19	9	10	4	0	0	5	1	0	13	4	22	15	0	4	16	0	9	9	0	0	1
AGBL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL2	1	6	0	0	3	0	0	0	0	0	0	5	12	0	0	8	4	0	19	0	0	6
AGBL3	8	13	0	9	18	0	4	6	1	3	3	9	6	0	3	47	0	0	2	10	5	7
AGBL4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL5	51	56	114	88	40	0	85	79	134	66	49	128	107	157	36	503	88	72	34	110	22	111
AGBL5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGER	2	7	0	5	2	0	15	3	2	21	2	0	3	4	5	6	3	22	0	0	2	1
AGFG1	154	74	114	187	39	0	49	85	183	119	29	139	104	0	129	432	57	119	32	88	58	161
AGFG2	7	0	3	0	1	0	0	3	0	4	5	1	0	17	0	18	5	0	0	6	0	0
AGGF1	219	153	138	150	117	0	20	162	271	141	34	248	107	103	197	316	41	200	50	3	41	81
AGK	414	135	246	196	177	1	32	236	269	77	67	256	131	153	167	764	193	276	96	270	109	258
AGL	128	157	37	65	147	0	150	85	147	207	22	299	129	221	142	507	132	174	91	110	21	58
AGMAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
AGMO	0	1	0	0	10	0	12	0	0	0	2	0	19	10	0	116	0	0	0	0	0	4
AGO1	33	32	17	24	28	0	11	31	87	7	11	95	10	16	0	84	38	111	14	51	5	17
AGO2	48	16	41	104	47	0	32	53	42	26	24	24	26	42	41	246	26	73	27	63	5	32
AGO3	35	2	11	25	9	0	63	28	86	29	21	56	24	42	56	255	13	0	0	87	13	58
AGO4	7	47	13	83	36	0	62	46	113	59	7	30	44	0	27	87	37	96	10	157	15	15
AGPAT1	67	60	27	47	17	0	17	38	100	42	47	103	66	52	61	217	32	38	26	77	0	13
AGPAT2	115	98	46	87	105	0	64	62	86	113	37	260	116	73	127	693	59	76	47	230	26	93
AGPAT3	50	78	5	38	32	0	11	20	65	18	2	58	36	34	60	62	42	64	24	17	1	17
AGPAT4	11	9	0	0	0	0	14	2	2	5	3	0	0	1	0	91	2	0	15	14	1	5
AGPAT4-IT1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7
AGPAT5	220	111	122	106	156	0	135	224	313	109	35	200	66	396	165	1232	48	157	68	183	63	181
AGPS	297	235	213	97	372	1	161	375	562	182	78	236	162	400	173	1471	187	99	132	241	114	194
AGR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGRN	5	10	0	5	5	0	1	5	6	7	3	17	5	7	7	18	0	3	4	6	0	0
AGRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGTPBP1	52	8	27	1	44	0	40	1	46	22	0	47	65	84	0	3	6	0	3	3	29	61
AGTR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGTR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGTRAP	415	271	428	436	184	0	382	205	543	276	224	437	474	669	692	1764	180	402	216	596	74	229
AGXT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHCTF1	158	193	57	238	77	0	199	161	243	90	41	119	129	173	135	1182	198	245	63	172	29	98
AHCTF1P1	2	1	0	3	0	0	1	1	4	3	0	0	1	0	1	9	0	2	0	1	1	0
AHCY	386	278	277	208	130	0	217	220	219	151	162	378	148	378	420	1425	154	293	214	325	84	334
AHCYL1	494	310	251	427	241	0	242	354	607	234	113	617	282	275	523	1804	101	437	211	568	86	178
AHCYL2	68	2	30	84	0	0	31	23	27	44	32	62	80	209	2	86	34	24	12	146	0	25
AHDC1	0	1	2	2	0	0	8	0	7	5	2	1	0	1	0	0	0	0	0	0	0	1
AHI1	595	910	464	465	761	0	419	699	648	445	170	503	492	752	847	2308	446	803	257	725	258	437
AHNAK	68	153	21	56	95	0	62	28	127	49	39	78	100	135	79	126	27	29	17	100	7	32
AHNAK2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHR	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
AHRR	2	0	0	0	0	0	0	4	3	0	0	4	0	0	21	0	9	0	0	0	0	1
AHSA1	459	404	252	388	305	1	339	319	716	314	162	569	348	595	439	1964	219	432	199	676	150	328
AHSA2	94	122	105	177	66	0	49	96	147	53	58	182	178	123	76	399	87	113	88	89	20	62
AHSG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHSP	29	122	5	27	14	0	46	7	38	37	5	37	14	67	36	80	4	14	4	37	50	139
AICDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIDA	135	108	86	84	72	0	69	223	265	62	19	229	51	26	137	407	34	110	26	128	23	47
AIF1	54	17	31	27	22	0	39	35	228	52	10	78	53	65	90	324	32	28	12	40	0	3
AIF1L	12	0	1	10	1	0	0	2	20	0	2	22	0	8	26	50	1	0	3	12	0	2
AIFM1	332	212	208	209	128	0	104	252	330	235	117	602	342	247	480	1191	190	166	119	167	98	257
AIFM2	64	22	29	38	18	0	14	36	41	37	25	82	17	80	27	54	12	66	28	46	42	106
AIFM3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIG1	535	572	283	386	566	2	507	716	893	261	152	1449	442	419	737	1533	275	345	355	545	105	244
AIM2	0	0	12	13	13	0	100	0	0	0	0	95	0	0	0	182	0	7	12	35	2	1
AIMP1	702	809	464	591	557	0	516	623	1265	353	239	544	339	365	642	2113	526	583	287	845	206	384
